# geodist_l1 — capital-to-capital great-circle distance (haversine, km).
# sources: mledoze/countries@c8015eebdd94c533358406b0d709f441389e1f2e (countries.json: cca3, capital, latlng); lutangar/cities.json@e66576247c5d26b1fc65d96a499acff3c3fef827 (cities.json, GeoNames-derived, CC BY 4.0: capital coordinates).
# basis: capital = both endpoints matched a capital city; centroid = at least one endpoint fell back to the country centroid.
# built by tools/build_geodist.py; threshold for «قريبة جغرافياً» lives in the template rules, not here.
iso3_a,iso3_b,distcap_km,basis
MOZ,SOM,3402.7,capital
MOZ,SPM,11987.1,capital
MOZ,SRB,7964.9,capital
MOZ,SSD,3428.4,capital
MOZ,STP,4030.4,capital
MOZ,SUR,10069.0,capital
MOZ,SVK,8384.7,capital
MOZ,SVN,8213.2,capital
MOZ,SWE,9577.9,capital
MOZ,SWZ,148.8,capital
MOZ,SXM,11416.4,capital
MOZ,SYC,3400.0,capital
MOZ,SYR,6625.0,capital
MOZ,TCA,12345.0,capital
MOZ,TCD,4639.4,capital
MOZ,TGO,4917.9,capital
MOZ,THA,8567.0,capital
MOZ,TJK,8101.3,capital
MOZ,TKL,15305.6,centroid
MOZ,TKM,7599.6,capital
MOZ,TLS,9887.9,capital
MOZ,TON,14099.9,centroid
MOZ,TTO,10929.7,capital
MOZ,TUN,7365.3,capital
MOZ,TUR,7326.2,capital
MOZ,TUV,14749.7,capital
MOZ,TWN,11098.4,capital
MOZ,TZA,2226.3,capital
MOZ,UGA,2922.4,capital
MOZ,UKR,8500.0,capital
MOZ,UMI,15264.9,centroid
MOZ,UNK,7721.5,capital
MOZ,URY,8290.0,capital
MOZ,USA,15137.7,centroid
MOZ,UZB,8374.4,capital
MOZ,VAT,7825.3,capital
MOZ,VCT,11017.3,capital
MOZ,VEN,11453.6,capital
MOZ,VGB,11586.9,capital
MOZ,VIR,11613.2,capital
MOZ,VNM,9467.5,capital
MOZ,VUT,13227.5,centroid
MOZ,WLF,14655.2,capital
MOZ,WSM,14864.6,capital
MOZ,YEM,4851.0,centroid
MOZ,ZAF,440.5,capital
MOZ,ZMB,1255.9,capital
MOZ,ZWE,918.5,capital
MRT,MSR,4895.5,capital
MRT,MTQ,4816.0,capital
MRT,MUS,9069.0,capital
MRT,MWI,6516.7,capital
MRT,MYS,12794.9,capital
MRT,MYT,7539.2,capital
MRT,NAM,5774.4,capital
MRT,NCL,19485.0,capital
MRT,NER,1999.8,capital
MRT,NFK,18731.2,capital
MRT,NGA,2724.8,capital
MRT,NIC,7531.3,capital
MRT,NIU,17268.7,capital
MRT,NLD,4224.0,capital
MRT,NOR,5118.5,capital
MRT,NPL,10138.7,capital
MRT,NRU,18039.6,capital
MRT,NZL,17239.4,capital
MRT,OMN,7670.3,capital
MRT,PAK,8816.6,capital
MRT,PAN,6912.9,capital
MRT,PCN,13222.2,capital
MRT,PER,7488.1,capital
MRT,PHL,14060.1,capital
MRT,PLW,15713.3,capital
MRT,PNG,17959.1,capital
MRT,POL,4973.6,capital
MRT,PRI,5275.1,capital
MRT,PRK,12520.1,capital
MRT,PRT,2388.3,capital
MRT,PRY,6601.9,capital
MRT,PSE,5330.5,capital
MRT,PYF,15114.8,capital
MRT,QAT,6952.3,capital
MRT,REU,8904.9,capital
MRT,ROU,4876.4,capital
MRT,RUS,6111.6,capital
MRT,RWA,5508.4,capital
MRT,SAU,6480.2,capital
MRT,SDN,5156.8,capital
MRT,SEN,408.3,capital
MRT,SGP,13094.0,capital
MRT,SGS,8315.1,centroid
MRT,SHN,3945.2,capital
MRT,SJM,6896.7,capital
MRT,SLB,18957.5,capital
MRT,SLE,1107.7,capital
MRT,SLV,7795.4,capital
MRT,SMR,3897.6,centroid
MRT,SOM,6912.5,capital
MRT,SPM,4854.8,capital
MRT,SRB,4494.3,capital
MRT,SSD,5369.1,capital
MRT,STP,3170.4,capital
MRT,SUR,4461.6,capital
MRT,SVK,4481.4,capital
MRT,SVN,4183.5,capital
MRT,SWE,5340.3,capital
MRT,SWZ,7104.5,capital
MRT,SXM,4961.6,capital
MRT,SYC,8221.5,capital
MRT,SYR,5445.6,capital
MRT,TCA,5755.5,capital
MRT,TCD,3391.7,capital
MRT,TGO,2291.1,capital
MRT,THA,12203.5,capital
MRT,TJK,8322.9,capital
MRT,TKL,17237.0,centroid
MRT,TKM,7434.5,capital
MRT,TLS,15731.8,capital
MRT,TON,17801.3,centroid
MRT,TTO,4961.7,capital
MRT,TUN,3295.6,capital
MRT,TUR,5251.2,capital
MRT,TUV,18061.2,capital
MRT,TWN,13369.2,capital
MRT,TZA,6281.0,capital
MRT,UGA,5658.5,capital
MRT,UKR,5449.2,capital
MRT,UMI,15848.2,centroid
MRT,UNK,4433.1,capital
MRT,URY,7261.9,capital
MRT,USA,8012.6,centroid
MRT,UZB,8301.4,capital
MRT,VAT,3775.4,capital
MRT,VCT,4865.1,capital
MRT,VEN,5533.0,capital
MRT,VGB,5120.5,capital
MRT,VIR,5154.2,capital
MRT,VNM,12329.6,capital
MRT,VUT,19622.6,centroid
MRT,WLF,17830.2,capital
MRT,WSM,17386.0,capital
MRT,YEM,6794.8,centroid
MRT,ZAF,6822.6,capital
MRT,ZMB,6114.0,capital
MRT,ZWE,6510.4,capital
MSR,MTQ,263.6,capital
MSR,MUS,13677.5,capital
MSR,MWI,11073.5,capital
MSR,MYS,17187.1,capital
MSR,MYT,12241.9,capital
MSR,NAM,9663.3,capital
MSR,NCL,14897.6,capital
MSR,NER,6885.3,capital
MSR,NFK,14734.9,capital
MSR,NGA,7570.4,capital
MSR,NIC,2636.1,capital
MSR,NIU,12416.6,capital
MSR,NLD,6996.8,capital
MSR,NOR,7459.0,capital
MSR,NPL,13963.9,capital
MSR,NRU,14344.5,capital
MSR,NZL,13963.3,capital
MSR,OMN,12164.3,capital
MSR,PAK,12672.8,capital
MSR,PAN,2061.1,capital
MSR,PCN,8693.6,capital
MSR,PER,3587.6,capital
MSR,PHL,16516.0,capital
MSR,PLW,16748.0,capital
MSR,PNG,16739.0,capital
MSR,POL,8090.1,capital
MSR,PRI,456.7,capital
MSR,PRK,13762.0,capital
MSR,PRT,5674.7,capital
MSR,PRY,4695.4,capital
MSR,PSE,9708.4,capital
MSR,PYF,10290.9,capital
MSR,QAT,11459.5,capital
MSR,REU,13476.1,capital
MSR,ROU,8585.9,capital
MSR,RUS,9076.7,capital
MSR,RWA,10311.7,capital
MSR,SAU,11046.3,capital
MSR,SDN,10002.9,capital
MSR,SEN,4787.8,capital
MSR,SGP,17496.8,capital
MSR,SGS,8271.1,centroid
MSR,SHN,7178.8,capital
MSR,SJM,7915.4,capital
MSR,SLB,15386.2,capital
MSR,SLE,5379.5,capital
MSR,SLV,2911.6,capital
MSR,SMR,7509.2,centroid
MSR,SOM,11805.8,capital
MSR,SPM,3390.0,capital
MSR,SRB,8138.5,capital
MSR,SSD,10255.2,capital
MSR,STP,7757.8,capital
MSR,SUR,1428.6,capital
MSR,SVK,7847.7,capital
MSR,SVN,7663.6,capital
MSR,SWE,7866.9,capital
MSR,SWZ,11155.1,capital
MSR,SXM,171.4,capital
MSR,SYC,13099.3,capital
MSR,SYR,9748.8,capital
MSR,TCA,1076.6,capital
MSR,TCD,8286.6,capital
MSR,TGO,6986.7,capital
MSR,THA,16132.4,capital
MSR,TJK,12031.5,capital
MSR,TKL,12389.4,centroid
MSR,TKM,11340.1,capital
MSR,TLS,18776.9,capital
MSR,TON,12959.2,centroid
MSR,TTO,675.7,capital
MSR,TUN,7355.3,capital
MSR,TUR,9243.9,capital
MSR,TUV,13313.5,capital
MSR,TWN,15354.1,capital
MSR,TZA,11048.4,capital
MSR,UGA,10508.0,capital
MSR,UKR,8773.1,capital
MSR,UMI,13342.5,centroid
MSR,UNK,8225.9,capital
MSR,URY,5773.8,capital
MSR,USA,4133.2,centroid
MSR,UZB,11860.8,capital
MSR,VAT,7520.8,capital
MSR,VCT,408.7,capital
MSR,VEN,855.6,capital
MSR,VGB,319.0,capital
MSR,VIR,340.8,capital
MSR,VNM,15622.1,capital
MSR,VUT,14777.4,centroid
MSR,WLF,12943.0,capital
MSR,WSM,12490.9,capital
MSR,YEM,11586.2,centroid
MSR,ZAF,10843.9,capital
MSR,ZMB,10546.1,capital
MSR,ZWE,10902.1,capital
MTQ,MUS,13501.8,capital
MTQ,MWI,10905.2,capital
MTQ,MYS,17276.3,capital
MTQ,MYT,12087.5,capital
MTQ,NAM,9454.7,capital
MTQ,NCL,14950.1,capital
MTQ,NER,6793.3,capital
MTQ,NFK,14745.2,capital
MTQ,NGA,7463.0,capital
MTQ,NIC,2736.0,capital
MTQ,NIU,12475.5,capital
MTQ,NLD,7102.6,capital
MTQ,NOR,7596.2,capital
MTQ,NPL,14078.5,capital
MTQ,NRU,14514.9,capital
MTQ,NZL,13907.0,capital
MTQ,OMN,12187.9,capital
MTQ,PAK,12771.3,capital
MTQ,PAN,2101.2,capital
MTQ,PCN,8679.7,capital
MTQ,PER,3445.0,capital
MTQ,PHL,16759.5,capital
MTQ,PLW,17008.7,capital
MTQ,PNG,16895.7,capital
MTQ,POL,8193.4,capital
MTQ,PRI,687.0,capital
MTQ,PRK,14008.8,capital
MTQ,PRT,5720.1,capital
MTQ,PRY,4451.1,capital
MTQ,PSE,9731.0,capital
MTQ,PYF,10337.2,capital
MTQ,QAT,11477.1,capital
MTQ,REU,13296.7,capital
MTQ,ROU,8656.3,capital
MTQ,RUS,9201.9,capital
MTQ,RWA,10184.1,capital
MTQ,SAU,11053.3,capital
MTQ,SDN,9950.5,capital
MTQ,SEN,4686.1,capital
MTQ,SGP,17590.9,capital
MTQ,SGS,8014.2,centroid
MTQ,SHN,6963.5,capital
MTQ,SJM,8118.4,capital
MTQ,SLB,15522.5,capital
MTQ,SLE,5246.7,capital
MTQ,SLV,3031.0,capital
MTQ,SMR,7572.4,centroid
MTQ,SOM,11712.1,capital
MTQ,SPM,3606.6,capital
MTQ,SRB,8208.2,capital
MTQ,SSD,10156.4,capital
MTQ,STP,7613.1,capital
MTQ,SUR,1166.6,capital
MTQ,SVK,7932.0,capital
MTQ,SVN,7737.8,capital
MTQ,SWE,8000.5,capital
MTQ,SWZ,10945.8,capital
MTQ,SXM,434.8,capital
MTQ,SYC,12989.4,capital
MTQ,SYR,9779.7,capital
MTQ,TCA,1308.6,capital
MTQ,TCD,8200.3,capital
MTQ,TGO,6859.7,capital
MTQ,THA,16266.3,capital
MTQ,TJK,12136.6,capital
MTQ,TKL,12496.5,centroid
MTQ,TKM,11422.1,capital
MTQ,TLS,19027.3,capital
MTQ,TON,13017.2,centroid
MTQ,TTO,440.4,capital
MTQ,TUN,7384.1,capital
MTQ,TUR,9299.2,capital
MTQ,TUV,13431.9,capital
MTQ,TWN,15596.5,capital
MTQ,TZA,10910.5,capital
MTQ,UGA,10392.1,capital
MTQ,UKR,8872.3,capital
MTQ,UMI,13575.8,centroid
MTQ,UNK,8285.9,capital
MTQ,URY,5529.0,capital
MTQ,USA,4381.2,centroid
MTQ,UZB,11976.0,capital
MTQ,VAT,7575.0,capital
MTQ,VCT,161.9,capital
MTQ,VEN,778.6,capital
MTQ,VGB,568.9,capital
MTQ,VIR,584.6,capital
MTQ,VNM,15803.7,capital
MTQ,VUT,14868.1,centroid
MTQ,WLF,13034.5,capital
MTQ,WSM,12575.9,capital
MTQ,YEM,11553.0,centroid
MTQ,ZAF,10634.8,capital
MTQ,ZMB,10368.2,capital
MTQ,ZWE,10718.7,capital
MUS,MWI,2609.9,capital
MUS,MYS,5472.5,capital
MUS,MYT,1543.3,capital
MUS,NAM,4181.3,capital
MUS,NCL,10976.2,capital
MUS,NER,7119.9,capital
MUS,NFK,10771.0,capital
MUS,NGA,6361.4,capital
MUS,NIC,16050.6,capital
MUS,NIU,13254.5,capital
MUS,NLD,9529.1,capital
MUS,NOR,9853.4,capital
MUS,NPL,6106.0,capital
MUS,NRU,12008.2,capital
MUS,NZL,10619.1,capital
MUS,OMN,4865.3,capital
MUS,PAK,6214.0,capital
MUS,PAN,15241.5,capital
MUS,PCN,14919.3,capital
MUS,PER,13886.1,capital
MUS,PHL,7941.4,capital
MUS,PLW,8968.4,capital
MUS,PNG,9609.9,capital
MUS,POL,8790.9,capital
MUS,PRI,14123.0,capital
MUS,PRK,9669.3,capital
MUS,PRT,9531.5,capital
MUS,PRY,11377.9,capital
MUS,PSE,6257.3,capital
MUS,PYF,14887.4,capital
MUS,QAT,5094.5,capital
MUS,REU,227.9,capital
MUS,ROU,7858.9,capital
MUS,RUS,8647.3,capital
MUS,RWA,3602.4,capital
MUS,SAU,5121.5,capital
MUS,SDN,4817.9,capital
MUS,SEN,9058.2,capital
MUS,SGP,5582.7,capital
MUS,SGS,8477.6,centroid
MUS,SHN,6661.9,capital
MUS,SJM,11256.0,capital
MUS,SLB,10922.8,capital
MUS,SLE,8361.7,capital
MUS,SLV,16405.5,capital
MUS,SMR,8461.8,centroid
MUS,SOM,2801.8,capital
MUS,SPM,13412.2,capital
MUS,SRB,8141.0,capital
MUS,SSD,3969.0,capital
MUS,STP,5974.0,capital
MUS,SUR,12595.1,capital
MUS,SVK,8592.5,capital
MUS,SVN,8539.7,capital
MUS,SWE,9539.5,capital
MUS,SWZ,2769.8,capital
MUS,SXM,13796.8,capital
MUS,SYC,1742.3,capital
MUS,SYR,6377.8,capital
MUS,TCA,14699.2,capital
MUS,TCD,5868.6,capital
MUS,TGO,6807.9,capital
MUS,THA,6027.4,capital
MUS,TJK,6632.1,capital
MUS,TKL,13704.4,centroid
MUS,TKM,6462.4,capital
MUS,TLS,7400.3,capital
MUS,TON,12762.9,centroid
MUS,TTO,13426.7,capital
MUS,TUN,8048.0,capital
MUS,TUR,7153.2,capital
MUS,TUV,12886.5,capital
MUS,TWN,8552.1,capital
MUS,TZA,2816.8,capital
MUS,UGA,3541.6,capital
MUS,UKR,8286.5,capital
MUS,UMI,12659.4,centroid
MUS,UNK,7916.3,capital
MUS,URY,10723.0,capital
MUS,USA,16860.0,centroid
MUS,UZB,6936.5,capital
MUS,VAT,8309.0,capital
MUS,VCT,13475.0,capital
MUS,VEN,13980.3,capital
MUS,VGB,13968.8,capital
MUS,VIR,13998.8,capital
MUS,VNM,6971.2,capital
MUS,VUT,11330.9,centroid
MUS,WLF,13067.4,capital
MUS,WSM,13434.9,capital
MUS,YEM,4045.3,centroid
MUS,ZAF,3057.9,capital
MUS,ZMB,3133.5,capital
MUS,ZWE,2789.7,capital
MWI,MYS,7720.4,capital
MWI,MYT,1244.6,capital
MWI,NAM,2003.5,capital
MWI,NCL,13469.7,capital
MWI,NER,4637.3,capital
MWI,NFK,13153.5,capital
MWI,NGA,3869.1,capital
MWI,NIC,13533.7,capital
MWI,NIU,15518.3,capital
MWI,NLD,7881.7,capital
MWI,NOR,8471.0,capital
MWI,NPL,7230.1,capital
MWI,NRU,14610.0,capital
MWI,NZL,12680.5,capital
MWI,OMN,4959.9,capital
MWI,PAK,6737.6,capital
MWI,PAN,12747.8,capital
MWI,PCN,15336.5,capital
MWI,PER,11861.5,capital
MWI,PHL,10102.5,capital
MWI,PLW,11371.1,capital
MWI,PNG,12216.7,capital
MWI,POL,7462.8,capital
MWI,PRI,11516.2,capital
MWI,PRK,11146.9,capital
MWI,PRT,7363.0,capital
MWI,PRY,9490.1,capital
MWI,PSE,5102.4,capital
MWI,PYF,16493.0,capital
MWI,QAT,4769.5,capital
MWI,REU,2420.6,capital
MWI,ROU,6540.1,capital
MWI,RUS,7760.7,capital
MWI,RWA,1397.6,capital
MWI,SAU,4521.6,capital
MWI,SDN,3285.2,capital
MWI,SEN,6474.4,capital
MWI,SGP,7896.0,capital
MWI,SGS,7510.8,centroid
MWI,SHN,4243.7,capital
MWI,SJM,10313.9,capital
MWI,SLB,13531.4,capital
MWI,SLE,5757.6,capital
MWI,SLV,13873.8,capital
MWI,SMR,6776.6,centroid
MWI,SOM,2188.4,capital
MWI,SPM,11131.3,capital
MWI,SRB,6672.2,capital
MWI,SSD,2106.6,capital
MWI,STP,3376.9,capital
MWI,SUR,10052.4,capital
MWI,SVK,7101.7,capital
MWI,SVN,6948.3,capital
MWI,SWE,8273.0,capital
MWI,SWZ,1415.7,capital
MWI,SXM,11189.6,capital
MWI,SYC,2592.0,capital
MWI,SYR,5285.9,capital
MWI,TCA,12089.4,capital
MWI,TCD,3559.9,capital
MWI,TGO,4231.6,capital
MWI,THA,7964.3,capital
MWI,TJK,6879.4,capital
MWI,TKL,16191.9,centroid
MWI,TKM,6317.3,capital
MWI,TLS,9969.3,capital
MWI,TON,15098.0,centroid
MWI,TTO,10856.6,capital
MWI,TUN,6165.7,capital
MWI,TUR,5992.7,capital
MWI,TUV,15451.8,capital
MWI,TWN,10438.1,capital
MWI,TZA,892.7,capital
MWI,UGA,1593.8,capital
MWI,UKR,7170.4,capital
MWI,UMI,14970.9,centroid
MWI,UNK,6428.7,capital
MWI,URY,9122.7,capital
MWI,USA,14500.1,centroid
MWI,UZB,7139.0,capital
MWI,VAT,6586.1,capital
MWI,VCT,10886.5,capital
MWI,VEN,11424.3,capital
MWI,VGB,11361.5,capital
MWI,VIR,11391.8,capital
MWI,VNM,8773.3,capital
MWI,VUT,13888.6,centroid
MWI,WLF,15535.3,capital
MWI,WSM,15835.4,capital
MWI,YEM,3580.3,centroid
MWI,ZAF,1434.0,capital
MWI,ZMB,612.8,capital
MWI,ZWE,519.4,capital
MYS,MYT,6479.3,capital
MYS,NAM,9588.7,capital
MYS,NCL,7570.9,capital
MYS,NER,10958.5,capital
MYS,NFK,7902.0,capital
MYS,NGA,10412.0,capital
MYS,NIC,18103.6,capital
MYS,NIU,9953.0,capital
MYS,NLD,10190.7,capital
MYS,NOR,9757.7,capital
MYS,NPL,3236.7,capital
MYS,NRU,7262.5,capital
MYS,NZL,8840.9,capital
MYS,OMN,5172.5,capital
MYS,PAK,4514.4,capital
MYS,PAN,18659.2,capital
MYS,PCN,13970.5,capital
MYS,PER,19015.2,capital
MYS,PHL,2470.1,capital
MYS,PLW,3677.4,capital
MYS,PNG,5228.6,capital
MYS,POL,9097.1,capital
MYS,PRI,17265.6,capital
MYS,PRK,4674.5,capital
MYS,PRT,11570.1,capital
MYS,PRY,16706.2,capital
MYS,PSE,7612.0,capital
MYS,PYF,12099.4,capital
MYS,QAT,5893.0,capital
MYS,REU,5700.2,capital
MYS,ROU,8621.0,capital
MYS,RUS,8126.2,capital
MYS,RWA,7981.5,capital
MYS,SAU,6345.1,capital
MYS,SDN,7681.8,capital
MYS,SEN,13026.1,capital
MYS,SGP,316.5,capital
MYS,SGS,13198.1,centroid
MYS,SHN,11963.7,capital
MYS,SJM,9575.8,capital
MYS,SLB,6604.2,capital
MYS,SLE,12685.4,capital
MYS,SLV,17792.2,capital
MYS,SMR,9707.4,centroid
MYS,SOM,6259.2,capital
MYS,SPM,14055.3,capital
MYS,SRB,9069.3,capital
MYS,SSD,7775.5,capital
MYS,STP,10555.8,capital
MYS,SUR,17256.4,capital
MYS,SVK,9345.4,capital
MYS,SVN,9538.7,capital
MYS,SWE,9345.4,capital
MYS,SWZ,8238.3,capital
MYS,SXM,17127.3,capital
MYS,SYC,5208.3,capital
MYS,SYR,7545.6,capital
MYS,TCA,17170.2,capital
MYS,TCD,9569.7,capital
MYS,TGO,11124.8,capital
MYS,THA,1187.2,capital
MYS,TJK,5157.3,capital
MYS,TKL,9658.0,centroid
MYS,TKM,5854.4,capital
MYS,TLS,2950.7,capital
MYS,TON,9430.1,centroid
MYS,TTO,17604.2,capital
MYS,TUN,9933.5,capital
MYS,TUR,7988.1,capital
MYS,TUV,8689.1,capital
MYS,TWN,3231.9,capital
MYS,TZA,7394.7,capital
MYS,UGA,7685.7,capital
MYS,UKR,8414.0,capital
MYS,UMI,7265.9,centroid
MYS,UNK,8996.3,capital
MYS,URY,15809.7,capital
MYS,USA,15052.1,centroid
MYS,UZB,5335.5,capital
MYS,VAT,9710.8,capital
MYS,VCT,17399.6,capital
MYS,VEN,18040.5,capital
MYS,VGB,17186.6,capital
MYS,VIR,17212.4,capital
MYS,VNM,2038.7,capital
MYS,VUT,7484.4,centroid
MYS,WLF,9239.1,capital
MYS,WSM,9718.9,capital
MYS,YEM,6023.7,centroid
MYS,ZAF,8518.1,capital
MYS,ZMB,8328.8,capital
MYS,ZWE,8076.8,capital
MYT,NAM,3166.8,capital
MYT,NCL,12517.8,capital
MYT,NER,5579.3,capital
MYT,NFK,12309.9,capital
MYT,NGA,4823.6,capital
MYT,NIC,14754.2,capital
MYT,NIU,14784.5,capital
MYT,NLD,8208.9,capital
MYT,NOR,8649.5,capital
MYT,NPL,6238.5,capital
MYT,NRU,13419.0,capital
MYT,NZL,12086.7,capital
MYT,OMN,4290.3,capital
MYT,PAK,5950.8,capital
MYT,PAN,13977.7,capital
MYT,PCN,15776.2,capital
MYT,PER,13073.5,capital
MYT,PHL,8877.4,capital
MYT,PLW,10126.5,capital
MYT,PNG,11046.0,capital
MYT,POL,7593.8,capital
MYT,PRI,12675.3,capital
MYT,PRK,10100.8,capital
MYT,PRT,8034.8,capital
MYT,PRY,10658.4,capital
MYT,PSE,5081.9,capital
MYT,PYF,16273.0,capital
MYT,QAT,4287.7,capital
MYT,REU,1411.4,capital
MYT,ROU,6649.1,capital
MYT,RUS,7653.7,capital
MYT,RWA,2059.2,capital
MYT,SAU,4169.6,capital
MYT,SDN,3446.4,capital
MYT,SEN,7545.3,capital
MYT,SGP,6652.0,capital
MYT,SGS,8353.6,centroid
MYT,SHN,5486.5,capital
MYT,SJM,10284.7,capital
MYT,SLB,12395.2,capital
MYT,SLE,6877.1,capital
MYT,SLV,15087.3,capital
MYT,SMR,7113.0,centroid
MYT,SOM,1647.9,capital
MYT,SPM,11904.0,capital
MYT,SRB,6872.9,capital
MYT,SSD,2473.4,capital
MYT,STP,4488.6,capital
MYT,SUR,11275.2,capital
MYT,SVK,7322.7,capital
MYT,SVN,7228.3,capital
MYT,SWE,8382.5,capital
MYT,SWZ,2111.6,capital
MYT,SXM,12348.7,capital
MYT,SYC,1443.9,capital
MYT,SYR,5233.9,capital
MYT,TCA,13226.9,capital
MYT,TCD,4329.6,capital
MYT,TGO,5297.2,capital
MYT,THA,6766.8,capital
MYT,TJK,6209.5,capital
MYT,TKL,15242.8,centroid
MYT,TKM,5805.5,capital
MYT,TLS,8759.4,capital
MYT,TON,14300.5,centroid
MYT,TTO,12063.4,capital
MYT,TUN,6624.3,capital
MYT,TUR,5998.3,capital
MYT,TUV,14405.3,capital
MYT,TWN,9269.5,capital
MYT,TZA,1273.6,capital
MYT,UGA,2016.6,capital
MYT,UKR,7175.9,capital
MYT,UMI,13738.6,centroid
MYT,UNK,6636.7,capital
MYT,URY,10209.7,capital
MYT,USA,15349.9,centroid
MYT,UZB,6495.1,capital
MYT,VAT,6944.1,capital
MYT,VCT,12078.5,capital
MYT,VEN,12637.4,capital
MYT,VGB,12519.2,capital
MYT,VIR,12550.6,capital
MYT,VNM,7611.3,capital
MYT,VUT,12857.8,centroid
MYT,WLF,14609.1,capital
MYT,WSM,14978.0,capital
MYT,YEM,3104.3,centroid
MYT,ZAF,2292.6,capital
MYT,ZMB,1849.7,capital
MYT,ZWE,1619.7,capital
NAM,NCL,14027.2,capital
NAM,NER,4330.2,capital
NAM,NFK,13483.6,capital
NAM,NGA,3667.6,capital
NAM,NIC,11874.4,capital
NAM,NIU,15325.9,capital
NAM,NLD,8416.0,capital
NAM,NOR,9188.7,capital
NAM,NPL,9210.3,capital
NAM,NRU,15860.0,capital
NAM,NZL,12552.0,capital
NAM,OMN,6802.6,capital
NAM,PAK,8614.1,capital
NAM,PAN,11062.7,capital
NAM,PCN,13645.5,capital
NAM,PER,9910.1,capital
NAM,PHL,12025.0,capital
NAM,PLW,13149.5,capital
NAM,PNG,13515.1,capital
NAM,POL,8325.0,capital
NAM,PRI,10119.9,capital
NAM,PRK,13133.9,capital
NAM,PRT,7342.2,capital
NAM,PRY,7498.1,capital
NAM,PSE,6355.1,capital
NAM,PYF,15326.4,capital
NAM,QAT,6488.3,capital
NAM,REU,3957.0,capital
NAM,ROU,7505.5,capital
NAM,RUS,8922.0,capital
NAM,RWA,2686.0,capital
NAM,SAU,6150.8,capital
NAM,SDN,4559.4,capital
NAM,SEN,5594.3,capital
NAM,SGP,9730.7,capital
NAM,SGS,5690.7,centroid
NAM,SHN,2501.4,capital
NAM,SJM,11206.9,capital
NAM,SLB,14628.7,capital
NAM,SLE,4777.0,capital
NAM,SLV,12232.5,capital
NAM,SMR,7390.5,centroid
NAM,SOM,4107.6,capital
NAM,SPM,10629.2,capital
NAM,SRB,7498.3,capital
NAM,SSD,3431.5,capital
NAM,STP,2781.9,capital
NAM,SUR,8457.9,capital
NAM,SVK,7862.3,capital
NAM,SVN,7633.6,capital
NAM,SWE,9106.1,capital
NAM,SWZ,1491.8,capital
NAM,SXM,9804.8,capital
NAM,SYC,4579.8,capital
NAM,SYR,6558.4,capital
NAM,TCA,10733.8,capital
NAM,TCD,3861.1,capital
NAM,TGO,3626.9,capital
NAM,THA,9933.6,capital
NAM,TJK,8667.8,capital
NAM,TKL,16369.0,centroid
NAM,TKM,7991.8,capital
NAM,TLS,11502.6,capital
NAM,TON,15104.3,centroid
NAM,TTO,9316.0,capital
NAM,TUN,6642.3,capital
NAM,TUR,7137.5,capital
NAM,TUV,16047.4,capital
NAM,TWN,12429.9,capital
NAM,TZA,2706.2,capital
NAM,UGA,3047.4,capital
NAM,UKR,8225.8,capital
NAM,UMI,16837.4,centroid
NAM,UNK,7265.6,capital
NAM,URY,7122.5,capital
NAM,USA,13590.1,centroid
NAM,UZB,8899.4,capital
NAM,VAT,7183.7,capital
NAM,VCT,9402.2,capital
NAM,VEN,9843.9,capital
NAM,VGB,9974.7,capital
NAM,VIR,10000.8,capital
NAM,VNM,10767.2,capital
NAM,VUT,14620.1,centroid
NAM,WLF,15776.0,capital
NAM,WSM,15855.1,capital
NAM,YEM,5364.3,centroid
NAM,ZAF,1180.5,capital
NAM,ZMB,1420.4,capital
NAM,ZWE,1549.0,capital
NCL,NER,18095.1,capital
NCL,NFK,769.1,capital
NCL,NGA,17330.9,capital
NCL,NIC,12276.9,capital
NCL,NIU,2482.0,capital
NCL,NLD,16316.2,capital
NCL,NOR,15418.1,capital
NCL,NPL,10325.2,capital
NCL,NRU,2416.1,capital
NCL,NZL,2253.1,capital
NCL,OMN,12729.1,capital
NCL,PAK,11657.8,capital
NCL,PAN,12849.8,capital
NCL,PCN,6409.1,capital
NCL,PER,12116.8,capital
NCL,PHL,6430.2,capital
NCL,PLW,4793.5,capital
NCL,PNG,2501.9,capital
NCL,POL,15570.6,capital
NCL,PRI,14546.9,capital
NCL,PRK,8024.3,capital
NCL,PRT,18138.5,capital
NCL,PRY,12903.1,capital
NCL,PSE,15112.4,capital
NCL,PYF,4613.1,capital
NCL,QAT,13450.0,capital
NCL,REU,11126.4,capital
NCL,ROU,15647.5,capital
NCL,RUS,14431.0,capital
NCL,RWA,14572.3,capital
NCL,SAU,13912.3,capital
NCL,SDN,15128.4,capital
NCL,SEN,19077.7,capital
NCL,SGP,7265.4,capital
NCL,SGS,11189.2,centroid
NCL,SHN,15682.7,capital
NCL,SJM,13611.0,capital
NCL,SLB,1587.3,capital
NCL,SLE,18481.7,capital
NCL,SLV,12034.1,capital
NCL,SMR,16640.8,centroid
NCL,SOM,13279.1,capital
NCL,SPM,15338.7,capital
NCL,SRB,16037.2,capital
NCL,SSD,14793.6,capital
NCL,STP,16733.2,capital
NCL,SUR,15192.7,capital
NCL,SVK,16060.4,capital
NCL,SVN,16357.1,capital
NCL,SWE,15202.3,capital
NCL,SWZ,12764.6,capital
NCL,SXM,14848.8,capital
NCL,SYC,11948.2,capital
